species_scientific_name,species_common_name,taxonomic_group,family,latitude,longitude,country,state_province,event_date,year,month,data_source,observation_type,occurrence_id,india_role,migration_season,location_type,seasonal_density,priority_group,iucn_red_list_status
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,26.8597399,70.4253389,India,Coastal India / Marine,2025-01-24,2025.0,1.0,iNaturalist,Scientific Record,261225040,Winter Visitor,Winter (Peak),Terrestrial,High,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,23.2419997,69.6669324,India,Coastal India / Marine,2025-01-12,2025.0,1.0,iNaturalist,Scientific Record,260494725,Winter Visitor,Winter (Peak),Terrestrial,High,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,23.2419997,69.6669324,India,Coastal India / Marine,2025-01-10,2025.0,1.0,iNaturalist,Scientific Record,260466111,Winter Visitor,Winter (Peak),Terrestrial,High,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,22.8209477,72.0571863,India,Coastal India / Marine,2025-01-06,2025.0,1.0,iNaturalist,Scientific Record,260346328,Winter Visitor,Winter (Peak),Terrestrial,High,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,26.8194627,70.5181936,India,Coastal India / Marine,2025-01-28,2025.0,1.0,iNaturalist,Scientific Record,260343752,Winter Visitor,Winter (Peak),Terrestrial,High,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,23.4618205,71.2874209,India,Coastal India / Marine,2025-01-21,2025.0,1.0,iNaturalist,Scientific Record,260275287,Winter Visitor,Winter (Peak),Terrestrial,High,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,23.2419997,69.6669324,India,Coastal India / Marine,2025-01-12,2025.0,1.0,iNaturalist,Scientific Record,259520580,Winter Visitor,Winter (Peak),Terrestrial,High,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,13.7400521,77.3232365,India,Coastal India / Marine,2024-12-21,2024.0,12.0,iNaturalist,Scientific Record,258388151,Winter Visitor,Winter (Peak),Terrestrial,High,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,23.4779687693,71.1570053252,India,Coastal India / Marine,2016-11-21,2016.0,11.0,iNaturalist,Scientific Record,257949907,Winter Visitor,Winter (Peak),Terrestrial,Moderate,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,22.3552455211,69.5420770347,India,Coastal India / Marine,2025-01-04,2025.0,1.0,iNaturalist,Scientific Record,257686935,Winter Visitor,Winter (Peak),Terrestrial,High,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,23.1138462172,71.7770776525,India,Coastal India / Marine,2024-12-24,2024.0,12.0,iNaturalist,Scientific Record,257008834,Winter Visitor,Winter (Peak),Terrestrial,High,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,23.1294602,71.7840175,India,Coastal India / Marine,2024-12-20,2024.0,12.0,iNaturalist,Scientific Record,256894738,Winter Visitor,Winter (Peak),Terrestrial,High,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,22.0439431,72.0204603,India,Coastal India / Marine,2024-12-26,2024.0,12.0,iNaturalist,Scientific Record,256442611,Winter Visitor,Winter (Peak),Terrestrial,High,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,22.0439431,72.0204603,India,Coastal India / Marine,2024-12-26,2024.0,12.0,iNaturalist,Scientific Record,256442151,Winter Visitor,Winter (Peak),Terrestrial,High,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,22.0299095401,72.0418905226,India,Coastal India / Marine,2016-11-09,2016.0,11.0,iNaturalist,Scientific Record,256387430,Winter Visitor,Winter (Peak),Terrestrial,Moderate,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,22.0439431,72.0204603,India,Coastal India / Marine,2024-12-26,2024.0,12.0,iNaturalist,Scientific Record,256281927,Winter Visitor,Winter (Peak),Terrestrial,High,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,23.4613883845,71.2874206156,India,Coastal India / Marine,2024-12-24,2024.0,12.0,iNaturalist,Scientific Record,256082021,Winter Visitor,Winter (Peak),Terrestrial,High,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,12.0323463274,75.2566564456,India,Coastal India / Marine,2024-10-06,2024.0,10.0,iNaturalist,Scientific Record,256067951,Passage Migrant,Autumn/Passage,Terrestrial,Moderate,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,18.3240839,74.5580454,India,Coastal India / Marine,2023-12-21,2023.0,12.0,iNaturalist,Scientific Record,255670102,Winter Visitor,Winter (Peak),Terrestrial,High,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,18.1308969035,74.6304564018,India,Coastal India / Marine,2024-09-25,2024.0,9.0,iNaturalist,Scientific Record,255361961,Passage Migrant,Monsoon/Breeding,Terrestrial,Moderate,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,18.0724794,74.8360918,India,Coastal India / Marine,2024-12-07,2024.0,12.0,iNaturalist,Scientific Record,254813062,Winter Visitor,Winter (Peak),Terrestrial,High,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,18.141,74.867,India,Coastal India / Marine,2024-12-08,2024.0,12.0,iNaturalist,Scientific Record,254627843,Winter Visitor,Winter (Peak),Terrestrial,High,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,27.8185929749,74.4379074499,India,Coastal India / Marine,2024-12-06,2024.0,12.0,iNaturalist,Scientific Record,254297909,Winter Visitor,Winter (Peak),Terrestrial,High,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,23.6238440826,69.3132322646,India,Coastal India / Marine,2024-11-19,2024.0,11.0,iNaturalist,Scientific Record,254287514,Winter Visitor,Winter (Peak),Terrestrial,Moderate,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,23.6131489138,69.2740934707,India,Coastal India / Marine,2024-11-19,2024.0,11.0,iNaturalist,Scientific Record,254286358,Winter Visitor,Winter (Peak),Terrestrial,Moderate,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,23.1856805444,71.7038887653,India,Coastal India / Marine,2024-11-21,2024.0,11.0,iNaturalist,Scientific Record,253850627,Winter Visitor,Winter (Peak),Terrestrial,Moderate,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,23.1221844276,71.7088861363,India,Coastal India / Marine,2024-11-23,2024.0,11.0,iNaturalist,Scientific Record,253743089,Winter Visitor,Winter (Peak),Terrestrial,Moderate,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,23.5250378894,69.3118589736,India,Coastal India / Marine,2024-11-17,2024.0,11.0,iNaturalist,Scientific Record,253504071,Winter Visitor,Winter (Peak),Terrestrial,Moderate,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,15.3647083,75.1239547,India,Coastal India / Marine,2018-12-01,2018.0,12.0,iNaturalist,Scientific Record,253418112,Winter Visitor,Winter (Peak),Terrestrial,High,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,23.1685336207,79.9338797852,India,Coastal India / Marine,2024-10-26,2024.0,10.0,iNaturalist,Scientific Record,253400103,Passage Migrant,Autumn/Passage,Terrestrial,Moderate,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,23.5430441656,69.3061415809,India,Coastal India / Marine,2024-11-17,2024.0,11.0,iNaturalist,Scientific Record,253278021,Winter Visitor,Winter (Peak),Terrestrial,Moderate,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,22.0530122099,72.0299875064,India,Coastal India / Marine,2024-11-15,2024.0,11.0,iNaturalist,Scientific Record,253135654,Winter Visitor,Winter (Peak),Terrestrial,Moderate,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,12.7645535224,80.0020052574,India,Coastal India / Marine,2024-04-01,2024.0,4.0,iNaturalist,Scientific Record,253133645,Passage Migrant,Spring/Summer,Terrestrial,Moderate,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,22.0631631765,72.038223939,India,Coastal India / Marine,2024-11-15,2024.0,11.0,iNaturalist,Scientific Record,253042914,Winter Visitor,Winter (Peak),Terrestrial,Moderate,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,22.0657000325,72.0343219562,India,Coastal India / Marine,2024-11-15,2024.0,11.0,iNaturalist,Scientific Record,253042556,Winter Visitor,Winter (Peak),Terrestrial,Moderate,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,22.055955568,72.0205461307,India,Coastal India / Marine,2024-11-15,2024.0,11.0,iNaturalist,Scientific Record,252875395,Winter Visitor,Winter (Peak),Terrestrial,Moderate,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,22.0382149416,72.025695972,India,Coastal India / Marine,2024-11-15,2024.0,11.0,iNaturalist,Scientific Record,252871674,Winter Visitor,Winter (Peak),Terrestrial,Moderate,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,18.2989475393,74.7542572394,India,Coastal India / Marine,2024-11-18,2024.0,11.0,iNaturalist,Scientific Record,252845959,Winter Visitor,Winter (Peak),Terrestrial,Moderate,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,22.0439431,72.0204603,India,Coastal India / Marine,2024-11-14,2024.0,11.0,iNaturalist,Scientific Record,252705224,Winter Visitor,Winter (Peak),Terrestrial,Moderate,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,22.0553191714,72.0458661838,India,Coastal India / Marine,2024-11-14,2024.0,11.0,iNaturalist,Scientific Record,252705033,Winter Visitor,Winter (Peak),Terrestrial,Moderate,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,22.1956518574,69.1149050742,India,Coastal India / Marine,2023-12-24,2023.0,12.0,iNaturalist,Scientific Record,252502686,Winter Visitor,Winter (Peak),Terrestrial,High,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,22.0439431,72.0204603,India,Coastal India / Marine,2024-11-14,2024.0,11.0,iNaturalist,Scientific Record,252498409,Winter Visitor,Winter (Peak),Terrestrial,Moderate,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,18.2989475393,74.7542572394,India,Coastal India / Marine,2024-11-19,2024.0,11.0,iNaturalist,Scientific Record,252411777,Winter Visitor,Winter (Peak),Terrestrial,Moderate,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,18.2989475393,74.7542572394,India,Coastal India / Marine,2024-11-19,2024.0,11.0,iNaturalist,Scientific Record,252411101,Winter Visitor,Winter (Peak),Terrestrial,Moderate,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,18.2989475393,74.7542572394,India,Coastal India / Marine,2024-11-18,2024.0,11.0,iNaturalist,Scientific Record,252409051,Winter Visitor,Winter (Peak),Terrestrial,Moderate,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,18.2989475393,74.7542572394,India,Coastal India / Marine,2024-11-18,2024.0,11.0,iNaturalist,Scientific Record,252408963,Winter Visitor,Winter (Peak),Terrestrial,Moderate,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,27.8069328775,74.4360611629,India,Coastal India / Marine,2024-10-19,2024.0,10.0,iNaturalist,Scientific Record,251533881,Passage Migrant,Autumn/Passage,Terrestrial,Moderate,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,27.8069383886,74.4360268946,India,Coastal India / Marine,2024-10-19,2024.0,10.0,iNaturalist,Scientific Record,251533206,Passage Migrant,Autumn/Passage,Terrestrial,Moderate,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,27.8069383886,74.4360268946,India,Coastal India / Marine,2024-10-19,2024.0,10.0,iNaturalist,Scientific Record,251533205,Passage Migrant,Autumn/Passage,Terrestrial,Moderate,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,22.0488882793,72.0436854338,India,Coastal India / Marine,2024-11-10,2024.0,11.0,iNaturalist,Scientific Record,251289203,Winter Visitor,Winter (Peak),Terrestrial,Moderate,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,22.0484357024,72.0434031892,India,Coastal India / Marine,2024-11-10,2024.0,11.0,iNaturalist,Scientific Record,251289016,Winter Visitor,Winter (Peak),Terrestrial,Moderate,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,11.8911413719,77.7827043806,India,Tamil Nadu / Kerala,2023-12-01,2023.0,12.0,iNaturalist,Scientific Record,249521476,Winter Visitor,Winter (Peak),Terrestrial,High,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,11.8911413719,77.7827043806,India,Tamil Nadu / Kerala,2023-11-13,2023.0,11.0,iNaturalist,Scientific Record,248889059,Winter Visitor,Winter (Peak),Terrestrial,Moderate,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,11.8911413719,77.7827043806,India,Tamil Nadu / Kerala,2023-11-05,2023.0,11.0,iNaturalist,Scientific Record,248877957,Winter Visitor,Winter (Peak),Terrestrial,Moderate,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,18.2989478,74.7542571,India,Coastal India / Marine,2023-12-21,2023.0,12.0,iNaturalist,Scientific Record,248874490,Winter Visitor,Winter (Peak),Terrestrial,High,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,18.2989478,74.7542571,India,Coastal India / Marine,2023-12-21,2023.0,12.0,iNaturalist,Scientific Record,248872653,Winter Visitor,Winter (Peak),Terrestrial,High,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,11.8911413719,77.7827043806,India,Tamil Nadu / Kerala,2023-10-29,2023.0,10.0,iNaturalist,Scientific Record,248741088,Passage Migrant,Autumn/Passage,Terrestrial,Moderate,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,21.2942048621,70.6819404289,India,Coastal India / Marine,2024-09-13,2024.0,9.0,iNaturalist,Scientific Record,247276087,Passage Migrant,Monsoon/Breeding,Terrestrial,Moderate,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,8.2701717636,77.6579951781,India,Tamil Nadu / Kerala,2023-02-05,2023.0,2.0,iNaturalist,Scientific Record,247083460,Winter Visitor,Winter (Peak),Terrestrial,Moderate,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,23.3863482871,71.3125990547,India,Coastal India / Marine,2018-01-16,2018.0,1.0,iNaturalist,Scientific Record,246907170,Winter Visitor,Winter (Peak),Terrestrial,High,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,23.408451304,69.8655516776,India,Coastal India / Marine,2018-12-30,2018.0,12.0,iNaturalist,Scientific Record,246907169,Winter Visitor,Winter (Peak),Terrestrial,High,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,15.7249802938,78.3322608836,India,Coastal India / Marine,2022-12-08,2022.0,12.0,iNaturalist,Scientific Record,246765853,Winter Visitor,Winter (Peak),Terrestrial,High,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,15.7459317776,78.3419150348,India,Coastal India / Marine,2022-03-16,2022.0,3.0,iNaturalist,Scientific Record,246484795,Passage Migrant,Spring/Summer,Terrestrial,Moderate,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,18.360750826,74.1083071997,India,Coastal India / Marine,2024-10-02,2024.0,10.0,iNaturalist,Scientific Record,245533710,Passage Migrant,Autumn/Passage,Terrestrial,Moderate,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,23.183359,68.7328955,India,Coastal India / Marine,2024-09-15,2024.0,9.0,iNaturalist,Scientific Record,245232860,Passage Migrant,Monsoon/Breeding,Terrestrial,Moderate,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,23.4618205,71.2874209,India,Coastal India / Marine,2022-12-20,2022.0,12.0,iNaturalist,Scientific Record,242033177,Winter Visitor,Winter (Peak),Terrestrial,High,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,23.4618205,71.2874209,India,Coastal India / Marine,2022-12-20,2022.0,12.0,iNaturalist,Scientific Record,242033176,Winter Visitor,Winter (Peak),Terrestrial,High,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,23.4618205,71.2874209,India,Coastal India / Marine,2022-12-20,2022.0,12.0,iNaturalist,Scientific Record,242033172,Winter Visitor,Winter (Peak),Terrestrial,High,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,24.0454286,70.1455805,India,Coastal India / Marine,2023-12-04,2023.0,12.0,iNaturalist,Scientific Record,241586577,Winter Visitor,Winter (Peak),Terrestrial,High,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,27.4746661,75.2304038,India,Coastal India / Marine,2022-09-25,2022.0,9.0,iNaturalist,Scientific Record,236211320,Passage Migrant,Monsoon/Breeding,Terrestrial,Moderate,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,23.1443681552,71.2101170048,India,Coastal India / Marine,2022-12-28,2022.0,12.0,iNaturalist,Scientific Record,235376252,Winter Visitor,Winter (Peak),Terrestrial,High,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,13.74001,77.323271,India,Coastal India / Marine,2023-04-09,2023.0,4.0,iNaturalist,Scientific Record,228861975,Passage Migrant,Spring/Summer,Terrestrial,Moderate,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,18.3365365,74.3778076,India,Coastal India / Marine,2020-11-30,2020.0,11.0,iNaturalist,Scientific Record,218360025,Winter Visitor,Winter (Peak),Terrestrial,Moderate,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,18.2780997,74.1612194,India,Coastal India / Marine,2020-10-30,2020.0,10.0,iNaturalist,Scientific Record,217720072,Passage Migrant,Autumn/Passage,Terrestrial,Moderate,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,12.1582902765,75.3485053405,India,Coastal India / Marine,2023-12-10,2023.0,12.0,iNaturalist,Scientific Record,214418650,Winter Visitor,Winter (Peak),Terrestrial,High,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,12.1582902765,75.3485053405,India,Coastal India / Marine,2023-12-10,2023.0,12.0,iNaturalist,Scientific Record,214358998,Winter Visitor,Winter (Peak),Terrestrial,High,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,8.4961472,77.7574824,India,Tamil Nadu / Kerala,2024-03-29,2024.0,3.0,iNaturalist,Scientific Record,209674416,Passage Migrant,Spring/Summer,Terrestrial,Moderate,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,22.0439430915,72.0204602927,India,Coastal India / Marine,2023-11-11,2023.0,11.0,iNaturalist,Scientific Record,208438687,Winter Visitor,Winter (Peak),Terrestrial,Moderate,,LC/Not Evaluated
Circus pygargus,Montagu's Harrier,Aves,Checklist Verified,10.9956499,77.0967973,India,Tamil Nadu / Kerala,2022-12-03,2022.0,12.0,iNaturalist,Scientific Record,203709054,Winter Visitor,Winter (Peak),Terrestrial,High,,LC/Not Evaluated
