grid_id,lon,lat,obs_density,species_richness,threat_mean,migration_ratio
93_59,32.41293953258762,30.0658010220741,0.0,0.0,0.0,0.0
93_60,32.412939532587615,30.453757246013446,0.0,0.0,0.0,0.0
93_61,32.41293953258762,30.84017511242084,0.0,0.0,0.0,0.0
93_62,32.41293953258762,31.225043215188517,0.0,0.0,0.0,0.0
93_63,32.41293953258762,31.608350474205306,0.0,0.0,0.0,0.0
93_64,32.412939532587615,31.990086134272822,0.0,0.0,0.0,0.0
93_65,32.41293953258763,32.37023976389608,0.0,0.0,0.0,0.0
93_66,32.41293953258762,32.748801253951854,0.0,0.0,0.0,0.0
93_67,32.412939532587615,33.1257608162379,0.0,0.0,0.0,0.0
93_68,32.412939532587615,33.50110898190636,0.0,0.0,0.0,0.0
93_69,32.41293953258762,33.87483659978472,0.0,0.0,0.0,0.0
93_70,32.41293953258762,34.246934834587364,0.0,0.0,0.0,0.0
93_71,32.41293953258762,34.61739516502144,0.0,0.0,0.0,0.0
93_72,32.412939532587615,34.98620938179013,0.0,0.0,0.0,0.0
93_73,32.41293953258762,35.35336958549672,0.0,0.0,0.0,0.0
93_74,32.41293953258762,35.71886818445297,0.0,0.0,0.0,0.0
93_75,32.412939532587615,36.082697892395004,0.0,0.0,0.0,0.0
93_76,32.41293953258762,36.44485172611023,0.0,0.0,0.0,0.0
93_77,32.41293953258762,36.80532300297854,0.0,0.0,0.0,0.0
93_78,32.412939532587615,37.164105338431284,0.0,0.0,0.0,0.0
93_79,32.41293953258762,37.52119264333123,0.0,0.0,0.0,0.0
93_80,32.41293953258762,37.87657912127694,0.0,0.0,0.0,0.0
93_81,32.412939532587615,38.23025926583482,0.0,0.0,0.0,0.0
93_82,32.41293953258762,38.58222785770219,0.0,0.0,0.0,0.0
93_83,32.41293953258762,38.932479961804674,0.0,0.0,0.0,0.0
93_84,32.412939532587615,39.281010924330886,0.0,0.0,0.0,0.0
93_85,32.41293953258762,39.627816369708064,0.0,0.0,0.0,0.0
93_86,32.41293953258762,39.972892197521396,0.0,0.0,0.0,0.0
93_87,32.41293953258762,40.31623457938051,0.0,0.0,0.0,0.0
93_88,32.41293953258762,40.65783995573587,0.0,0.0,0.0,0.0
93_89,32.41293953258762,40.997705032648554,0.0,0.0,0.0,0.0
93_90,32.41293953258762,41.3358267785161,0.0,0.0,0.0,0.0
93_91,32.41293953258762,41.672202420757465,0.0,0.0,0.0,0.0
93_92,32.41293953258762,42.00682944246015,0.0,0.0,0.0,0.0
93_93,32.41293953258762,42.33970557899215,0.0,0.0,0.0,0.0
93_94,32.41293953258762,42.67082881458173,0.0,0.0,0.0,0.0
93_95,32.41293953258762,43.00019737886769,0.0,0.0,0.0,0.0
93_96,32.412939532587615,43.32780974342294,0.0,0.0,0.0,0.0
93_97,32.41293953258762,43.653664618253785,0.0,0.0,0.0,0.0
93_98,32.41293953258762,43.97776094827796,0.0,0.0,0.0,0.0
93_99,32.41293953258762,44.30009790978353,0.0,0.0,0.0,0.0
93_100,32.41293953258762,44.62067490687138,0.0,0.0,0.0,0.0
93_101,32.41293953258762,44.93949156788374,0.0,0.0,0.0,0.0
93_102,32.41293953258762,45.25654774182093,0.0,0.0,0.0,0.0
93_103,32.412939532587615,45.571843494748805,0.0,0.0,0.0,0.0
93_104,32.41293953258762,45.88537910619925,0.0,0.0,0.0,0.0
93_105,32.41293953258762,46.19715506556549,0.0,0.0,0.0,0.0
93_106,32.412939532587615,46.50717206849493,0.0,0.0,0.0,0.0
93_107,32.41293953258762,46.81543101328113,0.0,0.0,0.0,0.0
93_108,32.41293953258762,47.12193299725701,0.0,0.0,0.0,0.0
93_109,32.41293953258762,47.42667931319162,0.0,0.0,0.0,0.0
93_110,32.41293953258762,47.729671445691764,0.0,0.0,0.0,0.0
93_111,32.41293953258762,48.030911067610674,0.0,0.0,0.0,0.0
93_112,32.41293953258762,48.3304000364656,0.0,0.0,0.0,0.0
93_113,32.412939532587615,48.62814039086563,0.0,0.0,0.0,0.0
93_114,32.41293953258762,48.92413434695171,0.0,0.0,0.0,0.0
93_115,32.41293953258762,49.21838429485039,0.0,0.0,0.0,0.0
93_116,32.41293953258762,49.51089279514272,0.0,0.0,0.0,0.0
93_117,32.41293953258762,49.80166257534988,0.0,0.0,0.0,0.0
93_118,32.412939532587615,50.090696526436886,0.0,0.0,0.0,0.0
93_119,32.41293953258762,50.377997699335765,0.0,0.0,0.0,0.0
93_120,32.41293953258762,50.66356930148953,0.0,0.0,0.0,0.0
93_121,32.41293953258762,50.94741469341808,0.0,0.0,0.0,0.0
93_122,32.41293953258762,51.22953738530738,0.0,0.0,0.0,0.0
93_123,32.41293953258762,51.50994103362292,0.0,0.0,0.0,0.0
93_124,32.41293953258762,51.7886294377486,0.0,0.0,0.0,0.0
93_125,32.412939532587615,52.06560653665203,0.0,0.0,0.0,0.0
93_126,32.412939532587615,52.340876405577305,0.0,0.0,0.0,0.0
93_127,32.412939532587615,52.614443252766186,0.0,0.0,0.0,0.0
93_128,32.412939532587615,52.88631141620825,0.0,0.0,0.0,0.0
93_129,32.41293953258762,53.15648536042149,0.0,0.0,0.0,0.0
93_130,32.41293953258762,53.42496967326339,0.0,0.0,0.0,0.0
93_131,32.412939532587615,53.691769062773815,0.0,0.0,0.0,0.0
93_132,32.41293953258762,53.95688835405012,0.0,0.0,0.0,0.0
93_133,32.41293953258762,54.22033248615508,0.0,0.0,0.0,0.0
93_134,32.412939532587615,54.482106509058454,0.0,0.0,0.0,0.0
93_135,32.41293953258762,54.74221558061265,0.0,0.0,0.0,0.0
93_136,32.41293953258762,55.00066496356278,0.0,0.0,0.0,0.0
93_137,32.41293953258762,55.25746002259214,0.0,0.0,0.0,0.0
93_138,32.412939532587615,55.51260622140277,0.0,0.0,0.0,0.0
93_139,32.412939532587615,55.76610911983243,0.0,0.0,0.0,0.0
93_140,32.41293953258762,56.01797437100746,0.0,0.0,0.0,0.0
93_141,32.412939532587615,56.2682077185324,0.0,0.0,0.0,0.0
93_142,32.412939532587615,56.51681499371662,0.0,0.0,0.0,0.0
93_143,32.412939532587615,56.763802112837894,0.0,0.0,0.0,0.0
93_144,32.41293953258762,57.00917507444361,0.0,0.0,0.0,0.0
93_145,32.41293953258762,57.252939956689374,0.0,0.0,0.0,0.0
93_146,32.41293953258762,57.4951029147155,0.0,0.0,0.0,0.0
93_147,32.41293953258762,57.73567017806133,0.0,0.0,0.0,0.0
93_148,32.41293953258762,57.97464804811757,0.0,0.0,0.0,0.0
93_149,32.41293953258762,58.21204289561663,0.0,0.0,0.0,0.0
93_150,32.41293953258762,58.44786115816131,0.0,0.0,0.0,0.0
93_151,32.41293953258762,58.682109337791246,0.0,0.0,0.0,0.0
93_152,32.41293953258762,58.914793998587996,0.0,0.0,0.0,0.0
93_153,32.41293953258762,59.14592176431787,0.0,0.0,0.0,0.0
93_154,32.41293953258762,59.37549931611293,0.0,0.0,0.0,0.0
93_155,32.41293953258762,59.60353339019022,0.0,0.0,0.0,0.0
93_156,32.412939532587615,59.83003077560864,0.0,0.0,0.0,0.0
93_157,32.412939532587615,60.054998312063795,0.0,0.0,0.0,0.0
93_158,32.41293953258762,60.27844288772053,0.0,0.0,0.0,0.0
94_0,32.86209717464739,5.04228914584197,0.0,0.0,0.0,0.0
94_1,32.86209717464739,5.489546542159399,0.0,0.0,0.0,0.0
94_2,32.86209717464739,5.93646866166205,0.0,0.0,0.0,0.0
94_3,32.86209717464739,6.3830285851265245,0.0,0.0,0.0,0.0
94_4,32.86209717464739,6.82919950317672,0.0,0.0,0.0,0.0
94_5,32.86209717464739,7.274954724176193,0.0,0.0,0.0,0.0
94_6,32.86209717464739,7.720267682034175,0.0,0.0,0.0,0.0
94_7,32.86209717464739,8.165111943919818,0.0,0.0,0.0,0.0
94_8,32.86209717464739,8.609461217879371,0.0,0.0,0.0,0.0
94_9,32.86209717464739,9.053289360351108,0.0,0.0,0.0,0.0
94_10,32.86209717464739,9.496570383572958,0.0,0.0,0.0,0.0
94_11,32.86209717464739,9.939278462877956,0.0,0.0,0.0,0.0
94_12,32.86209717464739,10.381387943872758,0.0,0.0,0.0,0.0
94_13,32.86209717464738,10.82287334949463,0.0,0.0,0.0,0.0
94_14,32.86209717464739,11.263709386942464,0.0,0.0,0.0,0.0
94_15,32.86209717464739,11.703870954477551,0.0,0.0,0.0,0.0
94_16,32.86209717464739,12.143333148090038,0.0,0.0,0.0,0.0
94_17,32.86209717464739,12.582071268027068,0.0,0.0,0.0,0.0
94_18,32.86209717464739,13.02006082517893,0.0,0.0,0.0,0.0
94_19,32.86209717464739,13.457277547319572,0.0,0.0,0.0,0.0
94_20,32.86209717464739,13.893697385198116,0.0,0.0,0.0,0.0
94_21,32.86209717464739,14.329296518478156,0.0,0.0,0.0,0.0
94_22,32.862097174647396,14.764051361521819,0.0,0.0,0.0,0.0
94_23,32.86209717464739,15.19793856901575,0.0,0.0,0.0,0.0
94_24,32.862097174647396,15.630935041436379,0.0,0.0,0.0,0.0
94_25,32.86209717464739,16.063017930351986,0.0,0.0,0.0,0.0
94_26,32.86209717464739,16.494164643559408,0.0,0.0,0.0,0.0
94_27,32.86209717464739,16.924352850053154,0.0,0.0,0.0,0.0
94_28,32.86209717464738,17.353560484825216,0.0,0.0,0.0,0.0
94_29,32.862097174647396,17.781765753493815,0.0,0.0,0.0,0.0
94_30,32.86209717464739,18.208947136759583,0.0,0.0,0.0,0.0
94_31,32.86209717464739,18.635083394687943,0.0,0.0,0.0,0.0
94_32,32.86209717464738,19.06015357081654,0.0,0.0,0.0,0.0
94_33,32.86209717464739,19.484136996086804,0.0,0.0,0.0,0.0
94_34,32.86209717464739,19.907013292599004,0.0,0.0,0.0,0.0
94_35,32.86209717464739,20.328762377190067,0.0,0.0,0.0,0.0
94_36,32.86209717464739,20.749364464834027,0.0,0.0,0.0,0.0
94_37,32.86209717464739,21.16880007186481,0.0,0.0,0.0,0.0
94_38,32.86209717464739,21.587050019021284,0.0,0.0,0.0,0.0
94_39,32.86209717464739,22.004095434314966,0.0,0.0,0.0,0.0
94_40,32.86209717464739,22.419917755720505,0.0,0.0,0.0,0.0
94_41,32.86209717464739,22.834498733689603,0.0,0.0,0.0,0.0
94_42,32.86209717464739,23.247820433489043,0.0,0.0,0.0,0.0
94_43,32.86209717464739,23.65986523736355,0.0,0.0,0.0,0.0
94_44,32.86209717464738,24.070615846524678,0.0,0.0,0.0,0.0
94_45,32.86209717464739,24.48005528296669,0.0,0.0,0.0,0.0
94_46,32.86209717464739,24.888166891110835,0.0,0.0,0.0,0.0
94_47,32.86209717464739,25.294934339279475,0.0,0.0,0.0,0.0
94_48,32.86209717464739,25.700341621001524,0.0,0.0,0.0,0.0
94_49,32.86209717464739,26.104373056151104,0.0,0.0,0.0,0.0
94_50,32.86209717464739,26.50701329192104,0.0,0.0,0.0,0.0
94_51,32.86209717464739,26.908247303633356,0.0,0.0,0.0,0.0
94_52,32.862097174647396,27.308060395388768,0.0,0.0,0.0,0.0
94_53,32.86209717464739,27.706438200557347,0.0,0.0,0.0,0.0
94_54,32.86209717464739,28.103366682112718,0.0,0.0,0.0,0.0
94_55,32.86209717464739,28.49883213281218,0.0,0.0,0.0,0.0
94_56,32.862097174647396,28.89282117522523,0.0,0.0,0.0,0.0
94_57,32.86209717464739,29.285320761613168,0.0,0.0,0.0,0.0
94_58,32.86209717464739,29.67631817366239,0.0,0.0,0.0,0.0
94_59,32.862097174647396,30.0658010220741,0.0,0.0,0.0,0.0
94_60,32.862097174647396,30.453757246013446,0.0,0.0,0.0,0.0
94_61,32.86209717464739,30.840175112420845,0.0,0.0,0.0,0.0
94_62,32.862097174647396,31.225043215188517,0.0,0.0,0.0,0.0
94_63,32.86209717464738,31.608350474205302,0.0,0.0,0.0,0.0
94_64,32.862097174647396,31.990086134272822,0.0,0.0,0.0,0.0
94_65,32.86209717464739,32.37023976389609,0.0,0.0,0.0,0.0
94_66,32.86209717464739,32.748801253951854,0.0,0.0,0.0,0.0
94_67,32.862097174647396,33.12576081623791,0.0,0.0,0.0,0.0
94_68,32.86209717464739,33.50110898190637,0.0,0.0,0.0,0.0
94_69,32.86209717464739,33.874836599784715,0.0,0.0,0.0,0.0
94_70,32.86209717464738,34.24693483458736,0.0,0.0,0.0,0.0
94_71,32.86209717464739,34.61739516502145,0.0,0.0,0.0,0.0
94_72,32.86209717464739,34.98620938179014,0.0,0.0,0.0,0.0
94_73,32.86209717464739,35.35336958549672,0.0,0.0,0.0,0.0
94_74,32.86209717464739,35.71886818445297,0.0,0.0,0.0,0.0
94_75,32.86209717464739,36.082697892395,0.0,0.0,0.0,0.0
94_76,32.86209717464738,36.44485172611023,0.0,0.0,0.0,0.0
94_77,32.86209717464739,36.80532300297854,0.0,0.0,0.0,0.0
94_78,32.86209717464739,37.164105338431284,0.0,0.0,0.0,0.0
94_79,32.86209717464739,37.52119264333123,0.0,0.0,0.0,0.0
94_80,32.86209717464739,37.87657912127694,0.0,0.0,0.0,0.0
94_81,32.86209717464739,38.23025926583482,0.0,0.0,0.0,0.0
94_82,32.86209717464739,38.58222785770219,0.0,0.0,0.0,0.0
94_83,32.86209717464739,38.932479961804674,0.0,0.0,0.0,0.0
94_84,32.86209717464739,39.281010924330886,0.0,0.0,0.0,0.0
94_85,32.86209717464739,39.62781636970807,0.0,0.0,0.0,0.0
94_86,32.86209717464739,39.97289219752141,0.0,0.0,0.0,0.0
94_87,32.86209717464739,40.316234579380506,0.0,0.0,0.0,0.0
94_88,32.86209717464739,40.657839955735874,0.0,0.0,0.0,0.0
94_89,32.86209717464739,40.997705032648554,0.0,0.0,0.0,0.0
94_90,32.862097174647396,41.33582677851609,0.0,0.0,0.0,0.0
94_91,32.86209717464739,41.672202420757465,0.0,0.0,0.0,0.0
94_92,32.86209717464739,42.00682944246016,0.0,0.0,0.0,0.0
94_93,32.86209717464739,42.33970557899215,0.0,0.0,0.0,0.0
94_94,32.86209717464739,42.670828814581725,0.0,0.0,0.0,0.0
94_95,32.86209717464739,43.000197378867696,0.0,0.0,0.0,0.0
94_96,32.86209717464739,43.32780974342293,0.0,0.0,0.0,0.0
94_97,32.86209717464738,43.65366461825378,0.0,0.0,0.0,0.0
94_98,32.86209717464739,43.97776094827796,0.0,0.0,0.0,0.0
94_99,32.86209717464739,44.30009790978353,0.0,0.0,0.0,0.0
94_100,32.86209717464739,44.62067490687138,0.0,0.0,0.0,0.0
94_101,32.86209717464739,44.93949156788375,0.0,0.0,0.0,0.0
94_102,32.86209717464739,45.25654774182093,0.0,0.0,0.0,0.0
94_103,32.86209717464739,45.5718434947488,0.0,0.0,0.0,0.0
94_104,32.862097174647396,45.88537910619925,0.0,0.0,0.0,0.0
94_105,32.86209717464739,46.19715506556549,0.0,0.0,0.0,0.0
94_106,32.86209717464739,46.507172068494945,0.0,0.0,0.0,0.0
94_107,32.86209717464739,46.81543101328113,0.0,0.0,0.0,0.0
94_108,32.86209717464739,47.12193299725702,0.0,0.0,0.0,0.0
94_109,32.86209717464739,47.42667931319162,0.0,0.0,0.0,0.0
94_110,32.86209717464739,47.729671445691764,0.0,0.0,0.0,0.0
94_111,32.86209717464738,48.030911067610674,0.0,0.0,0.0,0.0
94_112,32.862097174647396,48.3304000364656,0.0,0.0,0.0,0.0
94_113,32.86209717464739,48.628140390865624,0.0,0.0,0.0,0.0
94_114,32.86209717464739,48.92413434695171,0.0,0.0,0.0,0.0
94_115,32.86209717464738,49.21838429485039,0.0,0.0,0.0,0.0
94_116,32.86209717464739,49.51089279514272,0.0,0.0,0.0,0.0
94_117,32.86209717464739,49.80166257534989,0.0,0.0,0.0,0.0
94_118,32.86209717464739,50.09069652643688,0.0,0.0,0.0,0.0
94_119,32.86209717464739,50.377997699335765,0.0,0.0,0.0,0.0
94_120,32.86209717464739,50.663569301489524,0.0,0.0,0.0,0.0
94_121,32.86209717464739,50.94741469341809,0.0,0.0,0.0,0.0
94_122,32.86209717464739,51.22953738530739,0.0,0.0,0.0,0.0
94_123,32.86209717464739,51.50994103362293,0.0,0.0,0.0,0.0
94_124,32.86209717464738,51.7886294377486,0.0,0.0,0.0,0.0
94_125,32.86209717464739,52.06560653665203,0.0,0.0,0.0,0.0
94_126,32.86209717464739,52.340876405577305,0.0,0.0,0.0,0.0
94_127,32.86209717464739,52.61444325276618,0.0,0.0,0.0,0.0
94_128,32.86209717464739,52.88631141620826,0.0,0.0,0.0,0.0
94_129,32.86209717464739,53.156485360421485,0.0,0.0,0.0,0.0
94_130,32.862097174647396,53.42496967326339,0.0,0.0,0.0,0.0
94_131,32.86209717464739,53.69176906277382,0.0,0.0,0.0,0.0
94_132,32.86209717464739,53.95688835405012,0.0,0.0,0.0,0.0
94_133,32.86209717464739,54.22033248615508,0.0,0.0,0.0,0.0
94_134,32.86209717464739,54.48210650905846,0.0,0.0,0.0,0.0
94_135,32.86209717464739,54.74221558061265,0.0,0.0,0.0,0.0
94_136,32.86209717464739,55.00066496356279,0.0,0.0,0.0,0.0
94_137,32.862097174647396,55.25746002259213,0.0,0.0,0.0,0.0
94_138,32.86209717464739,55.51260622140276,0.0,0.0,0.0,0.0
94_139,32.86209717464739,55.76610911983245,0.0,0.0,0.0,0.0
94_140,32.86209717464739,56.01797437100746,0.0,0.0,0.0,0.0
94_141,32.86209717464739,56.2682077185324,0.0,0.0,0.0,0.0
94_142,32.86209717464739,56.516814993716615,0.0,0.0,0.0,0.0
94_143,32.86209717464739,56.763802112837894,0.0,0.0,0.0,0.0
94_144,32.86209717464738,57.009175074443604,0.0,0.0,0.0,0.0
94_145,32.86209717464739,57.252939956689374,0.0,0.0,0.0,0.0
94_146,32.86209717464739,57.49510291471549,0.0,0.0,0.0,0.0
94_147,32.86209717464739,57.735670178061326,0.0,0.0,0.0,0.0
94_148,32.86209717464738,57.974648048117565,0.0,0.0,0.0,0.0
94_149,32.86209717464739,58.21204289561663,0.0,0.0,0.0,0.0
94_150,32.86209717464739,58.447861158161295,0.0,0.0,0.0,0.0
94_151,32.86209717464739,58.682109337791246,0.0,0.0,0.0,0.0
94_152,32.86209717464738,58.91479399858801,0.0,0.0,0.0,0.0
94_153,32.86209717464739,59.14592176431787,0.0,0.0,0.0,0.0
94_154,32.862097174647396,59.375499316112936,0.0,0.0,0.0,0.0
94_155,32.86209717464739,59.60353339019023,0.0,0.0,0.0,0.0
94_156,32.86209717464738,59.83003077560863,0.0,0.0,0.0,0.0
94_157,32.862097174647396,60.054998312063795,0.0,0.0,0.0,0.0
94_158,32.862097174647396,60.27844288772053,0.0,0.0,0.0,0.0
95_0,33.31125481670715,5.04228914584197,0.0,0.0,0.0,0.0
95_1,33.31125481670715,5.489546542159399,0.0,0.0,0.0,0.0
95_2,33.31125481670715,5.936468661662051,0.0,0.0,0.0,0.0
95_3,33.31125481670715,6.383028585126525,0.0,0.0,0.0,0.0
95_4,33.31125481670715,6.829199503176717,0.0,0.0,0.0,0.0
95_5,33.31125481670715,7.274954724176193,0.0,0.0,0.0,0.0
95_6,33.31125481670715,7.720267682034174,0.0,0.0,0.0,0.0
95_7,33.31125481670715,8.165111943919818,0.0,0.0,0.0,0.0
95_8,33.31125481670715,8.609461217879373,0.0,0.0,0.0,0.0
95_9,33.311254816707155,9.05328936035111,0.0,0.0,0.0,0.0
95_10,33.31125481670715,9.496570383572958,0.0,0.0,0.0,0.0
95_11,33.31125481670715,9.939278462877956,0.0,0.0,0.0,0.0
95_12,33.31125481670715,10.38138794387276,0.0,0.0,0.0,0.0
95_13,33.31125481670715,10.822873349494632,0.0,0.0,0.0,0.0
95_14,33.31125481670715,11.263709386942466,0.0,0.0,0.0,0.0
95_15,33.31125481670715,11.703870954477553,0.0,0.0,0.0,0.0
95_16,33.31125481670715,12.143333148090038,0.0,0.0,0.0,0.0
95_17,33.31125481670715,12.582071268027068,0.0,0.0,0.0,0.0
95_18,33.31125481670715,13.020060825178932,0.0,0.0,0.0,0.0
95_19,33.31125481670714,13.457277547319572,0.0,0.0,0.0,0.0
95_20,33.31125481670715,13.893697385198118,0.0,0.0,0.0,0.0
95_21,33.31125481670715,14.329296518478158,0.0,0.0,0.0,0.0
95_22,33.31125481670715,14.764051361521819,0.0,0.0,0.0,0.0
95_23,33.31125481670715,15.197938569015752,0.0,0.0,0.0,0.0
95_24,33.31125481670715,15.630935041436375,0.0,0.0,0.0,0.0
95_25,33.31125481670715,16.063017930351986,0.0,0.0,0.0,0.0
95_26,33.31125481670715,16.494164643559404,0.0,0.0,0.0,0.0
95_27,33.311254816707155,16.92435285005315,0.0,0.0,0.0,0.0
95_28,33.31125481670715,17.353560484825216,0.0,0.0,0.0,0.0
95_29,33.31125481670715,17.781765753493815,0.0,0.0,0.0,0.0
95_30,33.31125481670715,18.208947136759583,0.0,0.0,0.0,0.0
95_31,33.31125481670715,18.63508339468794,0.0,0.0,0.0,0.0
95_32,33.31125481670715,19.06015357081654,0.0,0.0,0.0,0.0
95_33,33.31125481670715,19.484136996086804,0.0,0.0,0.0,0.0
95_34,33.31125481670714,19.907013292599007,0.0,0.0,0.0,0.0
95_35,33.31125481670714,20.328762377190067,0.0,0.0,0.0,0.0
95_36,33.31125481670714,20.749364464834027,0.0,0.0,0.0,0.0
95_37,33.311254816707155,21.168800071864805,0.0,0.0,0.0,0.0
95_38,33.31125481670715,21.587050019021284,0.0,0.0,0.0,0.0
95_39,33.31125481670714,22.004095434314966,0.0,0.0,0.0,0.0
95_40,33.31125481670715,22.419917755720505,0.0,0.0,0.0,0.0
95_41,33.311254816707155,22.834498733689607,0.0,0.0,0.0,0.0
95_42,33.31125481670715,23.247820433489043,0.0,0.0,0.0,0.0
95_43,33.31125481670715,23.65986523736355,0.0,0.0,0.0,0.0
95_44,33.31125481670715,24.070615846524678,0.0,0.0,0.0,0.0
95_45,33.31125481670715,24.480055282966692,0.0,0.0,0.0,0.0
95_46,33.31125481670715,24.888166891110835,0.0,0.0,0.0,0.0
95_47,33.311254816707155,25.29493433927947,0.0,0.0,0.0,0.0
95_48,33.31125481670715,25.70034162100153,0.0,0.0,0.0,0.0
95_49,33.31125481670715,26.104373056151104,0.0,0.0,0.0,0.0
95_50,33.31125481670715,26.507013291921044,0.0,0.0,0.0,0.0
95_51,33.31125481670714,26.908247303633352,0.0,0.0,0.0,0.0
95_52,33.31125481670715,27.308060395388765,0.0,0.0,0.0,0.0
95_53,33.31125481670714,27.706438200557347,0.0,0.0,0.0,0.0
95_54,33.31125481670715,28.10336668211272,0.0,0.0,0.0,0.0
95_55,33.31125481670715,28.498832132812176,0.0,0.0,0.0,0.0
95_56,33.31125481670715,28.892821175225226,0.0,0.0,0.0,0.0
95_57,33.31125481670715,29.28532076161317,0.0,0.0,0.0,0.0
95_58,33.31125481670715,29.676318173662395,0.0,0.0,0.0,0.0
95_59,33.31125481670715,30.0658010220741,0.0,0.0,0.0,0.0
95_60,33.31125481670714,30.453757246013446,0.0,0.0,0.0,0.0
95_61,33.31125481670715,30.84017511242084,0.0,0.0,0.0,0.0
95_62,33.31125481670715,31.225043215188517,0.0,0.0,0.0,0.0
95_63,33.31125481670715,31.608350474205306,0.0,0.0,0.0,0.0
95_64,33.311254816707155,31.990086134272822,0.0,0.0,0.0,0.0
95_65,33.31125481670715,32.37023976389608,0.0,0.0,0.0,0.0
95_66,33.31125481670715,32.748801253951854,0.0,0.0,0.0,0.0
95_67,33.31125481670715,33.1257608162379,0.0,0.0,0.0,0.0
95_68,33.31125481670714,33.50110898190636,0.0,0.0,0.0,0.0
95_69,33.31125481670715,33.87483659978472,0.0,0.0,0.0,0.0
95_70,33.31125481670715,34.246934834587364,0.0,0.0,0.0,0.0
95_71,33.31125481670715,34.61739516502144,0.0,0.0,0.0,0.0
95_72,33.31125481670715,34.98620938179013,0.0,0.0,0.0,0.0
95_73,33.31125481670715,35.35336958549672,0.0,0.0,0.0,0.0
95_74,33.31125481670715,35.71886818445297,0.0,0.0,0.0,0.0
95_75,33.31125481670715,36.082697892395004,0.0,0.0,0.0,0.0
95_76,33.31125481670715,36.44485172611023,0.0,0.0,0.0,0.0
95_77,33.31125481670715,36.80532300297854,0.0,0.0,0.0,0.0
95_78,33.31125481670715,37.164105338431284,0.0,0.0,0.0,0.0
95_79,33.31125481670715,37.52119264333123,0.0,0.0,0.0,0.0
95_80,33.31125481670714,37.87657912127694,0.0,0.0,0.0,0.0
95_81,33.311254816707155,38.23025926583482,0.0,0.0,0.0,0.0
95_82,33.31125481670715,38.58222785770219,0.0,0.0,0.0,0.0
95_83,33.31125481670715,38.932479961804674,0.0,0.0,0.0,0.0
95_84,33.31125481670715,39.281010924330886,0.0,0.0,0.0,0.0
95_85,33.31125481670715,39.627816369708064,0.0,0.0,0.0,0.0
95_86,33.31125481670715,39.972892197521396,0.0,0.0,0.0,0.0
95_87,33.31125481670715,40.31623457938051,0.0,0.0,0.0,0.0
95_88,33.31125481670715,40.65783995573587,0.0,0.0,0.0,0.0
95_89,33.311254816707155,40.997705032648554,0.0,0.0,0.0,0.0
95_90,33.31125481670715,41.3358267785161,0.0,0.0,0.0,0.0
95_91,33.31125481670715,41.672202420757465,0.0,0.0,0.0,0.0
95_92,33.31125481670715,42.00682944246015,0.0,0.0,0.0,0.0
95_93,33.31125481670715,42.33970557899215,0.0,0.0,0.0,0.0
95_94,33.31125481670715,42.67082881458173,0.0,0.0,0.0,0.0
95_95,33.311254816707155,43.00019737886769,0.0,0.0,0.0,0.0
95_96,33.31125481670715,43.32780974342294,0.0,0.0,0.0,0.0
95_97,33.31125481670715,43.653664618253785,0.0,0.0,0.0,0.0
95_98,33.31125481670714,43.97776094827796,0.0,0.0,0.0,0.0
95_99,33.31125481670715,44.30009790978353,0.0,0.0,0.0,0.0
95_100,33.31125481670715,44.62067490687138,0.0,0.0,0.0,0.0
95_101,33.31125481670715,44.93949156788374,0.0,0.0,0.0,0.0
95_102,33.31125481670715,45.25654774182093,0.0,0.0,0.0,0.0
95_103,33.31125481670715,45.571843494748805,0.0,0.0,0.0,0.0
95_104,33.31125481670715,45.88537910619925,0.0,0.0,0.0,0.0
95_105,33.31125481670714,46.19715506556549,0.0,0.0,0.0,0.0
95_106,33.31125481670715,46.50717206849493,0.0,0.0,0.0,0.0
95_107,33.31125481670715,46.81543101328113,0.0,0.0,0.0,0.0
95_108,33.31125481670715,47.12193299725701,0.0,0.0,0.0,0.0
95_109,33.31125481670715,47.42667931319162,0.0,0.0,0.0,0.0
95_110,33.31125481670715,47.729671445691764,0.0,0.0,0.0,0.0
95_111,33.31125481670715,48.030911067610674,0.0,0.0,0.0,0.0
95_112,33.311254816707155,48.3304000364656,0.0,0.0,0.0,0.0
95_113,33.31125481670715,48.62814039086563,0.0,0.0,0.0,0.0
95_114,33.31125481670715,48.92413434695171,0.0,0.0,0.0,0.0
95_115,33.31125481670715,49.21838429485039,0.0,0.0,0.0,0.0
95_116,33.31125481670715,49.51089279514272,0.0,0.0,0.0,0.0
95_117,33.31125481670714,49.80166257534988,0.0,0.0,0.0,0.0
95_118,33.311254816707155,50.090696526436886,0.0,0.0,0.0,0.0
95_119,33.31125481670715,50.377997699335765,0.0,0.0,0.0,0.0
95_120,33.31125481670715,50.66356930148953,0.0,0.0,0.0,0.0
95_121,33.31125481670715,50.94741469341808,0.0,0.0,0.0,0.0
95_122,33.31125481670715,51.22953738530738,0.0,0.0,0.0,0.0
95_123,33.31125481670715,51.50994103362292,0.0,0.0,0.0,0.0
95_124,33.31125481670714,51.7886294377486,0.0,0.0,0.0,0.0
95_125,33.31125481670715,52.06560653665203,0.0,0.0,0.0,0.0
95_126,33.31125481670715,52.340876405577305,0.0,0.0,0.0,0.0
95_127,33.311254816707155,52.614443252766186,0.0,0.0,0.0,0.0
