grid_id,obs_density,species_richness,migration_ratio,latitude,longitude
25_40,8,1,0.125,23.520232969502963,80.0700088725239
25_43,5,1,0.6,24.749882343452892,80.0700088725239
25_47,10,1,0.4,26.370601756536594,80.0700088725239
25_52,4,1,0.5,28.364874075242138,80.0700088725239
25_53,1,1,1.0,28.75936765623235,80.0700088725239
25_54,2,1,0.0,29.15237613428415,80.0700088725239
25_55,1,1,0.0,29.543886679289603,80.0700088725239
25_56,118,1,0.8135593220338984,29.933886790328533,80.0700088725239
25_57,3,1,0.6666666666666666,30.32236429516476,80.0700088725239
25_9,3,1,0.6666666666666666,10.231385512182252,80.0700088725239
26_11,1,1,1.0,11.114151424867142,80.51916651458365
26_14,3,1,0.0,12.433243423364331,80.51916651458365
26_15,26,4,0.0384615384615384,12.871492981781698,80.51916651458365
26_16,14,4,0.4285714285714285,13.308977896137208,80.51916651458365
26_21,1,1,0.0,15.484096447164378,80.51916651458365
26_22,5,2,0.6,15.916494986432191,80.51916651458365
26_23,2,1,0.0,16.347964961207236,80.51916651458365
26_24,13,1,0.4615384615384615,16.778483950622768,80.51916651458365
26_34,1,1,0.0,21.026631845952377,80.51916651458365
26_37,39,1,0.2051282051282051,22.27898995572114,80.51916651458365
26_38,2,1,0.5,22.69399679781292,80.51916651458365
26_47,2,1,0.5,26.370601756536594,80.51916651458365
26_48,4,1,0.25,26.77231686184259,80.51916651458365
26_52,23,1,0.217391304347826,28.364874075242138,80.51916651458365
26_53,2,1,0.5,28.75936765623235,80.51916651458365
26_56,4,1,0.5,29.933886790328533,80.51916651458365
27_21,1,1,0.0,15.484096447164378,80.96832415664342
27_22,7,1,0.0,15.916494986432191,80.96832415664342
27_24,12,1,0.0833333333333333,16.778483950622768,80.96832415664342
27_26,2,1,1.0,17.63658061663447,80.96832415664342
27_33,1,1,0.0,20.606795505313503,80.96832415664342
27_34,9,1,0.3333333333333333,21.026631845952377,80.96832415664342
27_36,6,1,0.8333333333333334,21.862747893608542,80.96832415664342
27_37,2,1,0.5,22.27898995572114,80.96832415664342
27_40,58,3,0.2241379310344827,23.520232969502963,80.96832415664342
27_41,8,1,0.25,23.931427165645363,80.96832415664342
27_48,16,1,0.25,26.77231686184259,80.96832415664342
27_52,12,1,0.25,28.364874075242138,80.96832415664342
27_53,1,1,0.0,28.75936765623235,80.96832415664342
28_22,2,1,0.5,15.916494986432191,81.41748179870316
28_23,3,2,0.3333333333333333,16.347964961207236,81.41748179870316
28_24,2,1,1.0,16.778483950622768,81.41748179870316
28_25,2,1,0.0,17.208029798219822,81.41748179870316
28_26,3,1,0.0,17.63658061663447,81.41748179870316
28_32,1,1,0.0,20.18579922913889,81.41748179870316
28_33,6,1,0.1666666666666666,20.606795505313503,81.41748179870316
28_35,9,1,0.5555555555555556,21.445288967716728,81.41748179870316
28_38,1,1,1.0,22.69399679781292,81.41748179870316
28_5,2,1,1.0,8.458673638182125,81.41748179870316
29_22,1,1,1.0,15.916494986432191,81.86663944076294
29_26,5,1,0.0,17.63658061663447,81.86663944076294
29_29,4,1,0.75,18.916048153171918,81.86663944076294
29_33,8,1,0.0,20.606795505313503,81.86663944076294
29_34,13,1,0.3076923076923077,21.026631845952377,81.86663944076294
29_35,24,1,0.5833333333333334,21.445288967716728,81.86663944076294
29_36,4,1,0.0,21.862747893608542,81.86663944076294
29_38,2,1,0.0,22.69399679781292,81.86663944076294
29_41,1,1,0.0,23.931427165645363,81.86663944076294
29_44,1,1,0.0,25.157110117667052,81.86663944076294
29_45,24,1,0.4583333333333333,25.562983084217514,81.86663944076294
29_5,1,1,1.0,8.458673638182125,81.86663944076294
2_34,1,1,0.0,21.026631845952377,69.73938310514941
2_35,20,1,0.05,21.445288967716728,69.73938310514941
2_36,2,1,0.0,21.862747893608542,69.73938310514941
2_37,15,1,0.0,22.27898995572114,69.73938310514941
2_38,2,2,0.5,22.69399679781292,69.73938310514941
2_39,16,1,0.0,23.10775037770492,69.73938310514941
2_40,28,1,0.0357142857142857,23.520232969502963,69.73938310514941
2_41,3,2,0.6666666666666666,23.931427165645363,69.73938310514941
30_23,1,1,0.0,16.347964961207236,82.31579708282268
30_24,2,2,0.5,16.778483950622768,82.31579708282268
30_25,1,1,0.0,17.208029798219822,82.31579708282268
30_29,3,1,0.6666666666666666,18.916048153171918,82.31579708282268
30_30,1,1,0.0,19.340405517496713,82.31579708282268
30_33,1,1,1.0,20.606795505313503,82.31579708282268
30_35,8,1,0.625,21.445288967716728,82.31579708282268
30_36,2,1,0.0,21.862747893608542,82.31579708282268
30_44,1,1,0.0,25.157110117667052,82.31579708282268
30_48,3,1,0.0,26.77231686184259,82.31579708282268
30_50,1,1,0.0,27.571484572845726,82.31579708282268
31_23,3,1,0.6666666666666666,16.347964961207236,82.76495472488246
31_26,4,1,0.5,17.63658061663447,82.76495472488246
31_29,1,1,1.0,18.916048153171918,82.76495472488246
31_30,2,1,0.0,19.340405517496713,82.76495472488246
31_32,5,1,0.2,20.18579922913889,82.76495472488246
31_35,2,1,0.0,21.445288967716728,82.76495472488246
31_38,2,1,1.0,22.69399679781292,82.76495472488246
31_39,1,1,0.0,23.10775037770492,82.76495472488246
31_44,3,2,0.6666666666666666,25.157110117667052,82.76495472488246
32_25,4,2,0.25,17.208029798219822,83.21411236694222
32_26,81,4,0.1851851851851851,17.63658061663447,83.21411236694222
32_27,10,2,0.3,18.06411479211288,83.21411236694222
32_28,1,1,1.0,18.490610988853064,83.21411236694222
32_30,3,1,1.0,19.340405517496713,83.21411236694222
32_31,24,1,0.375,19.76366260418023,83.21411236694222
32_32,6,1,0.8333333333333334,20.18579922913889,83.21411236694222
32_36,1,1,0.0,21.862747893608542,83.21411236694222
32_39,1,1,1.0,23.10775037770492,83.21411236694222
32_44,2,1,0.0,25.157110117667052,83.21411236694222
32_48,1,1,1.0,26.77231686184259,83.21411236694222
32_49,1,1,0.0,27.172615960128685,83.21411236694222
33_26,3,1,0.0,17.63658061663447,83.66327000900198
33_27,18,3,0.1666666666666666,18.06411479211288,83.66327000900198
33_28,1,1,0.0,18.490610988853064,83.66327000900198
33_32,9,1,0.1111111111111111,20.18579922913889,83.66327000900198
33_36,1,1,1.0,21.862747893608542,83.66327000900198
33_39,1,1,0.0,23.10775037770492,83.66327000900198
33_43,1,1,1.0,24.749882343452892,83.66327000900198
34_25,2,1,0.5,17.208029798219822,84.11242765106174
34_26,2,1,0.5,17.63658061663447,84.11242765106174
34_27,1,1,1.0,18.06411479211288,84.11242765106174
34_28,4,2,0.0,18.490610988853064,84.11242765106174
34_29,3,1,0.3333333333333333,18.916048153171918,84.11242765106174
34_31,2,1,0.5,19.76366260418023,84.11242765106174
34_33,4,1,1.0,20.606795505313503,84.11242765106174
34_38,1,1,0.0,22.69399679781292,84.11242765106174
34_45,4,1,0.75,25.562983084217514,84.11242765106174
34_49,1,1,0.0,27.172615960128685,84.11242765106174
35_29,10,1,0.0,18.916048153171918,84.5615852931215
35_33,1,1,1.0,20.606795505313503,84.5615852931215
35_34,1,1,1.0,21.026631845952377,84.5615852931215
35_47,3,1,1.0,26.370601756536594,84.5615852931215
35_49,1,1,0.0,27.172615960128685,84.5615852931215
36_30,10,2,0.1,19.340405517496713,85.01074293518126
36_31,6,1,0.3333333333333333,19.76366260418023,85.01074293518126
36_41,1,1,0.0,23.931427165645363,85.01074293518126
36_44,1,1,1.0,25.157110117667052,85.01074293518126
36_45,4,1,0.5,25.562983084217514,85.01074293518126
36_5,1,1,1.0,8.458673638182125,85.01074293518126
37_30,1,1,1.0,19.340405517496713,85.45990057724102
37_31,67,3,0.3582089552238806,19.76366260418023,85.45990057724102
37_32,21,1,0.4285714285714285,20.18579922913889,85.45990057724102
37_33,3,1,0.6666666666666666,20.606795505313503,85.45990057724102
37_34,1,1,0.0,21.026631845952377,85.45990057724102
37_38,2,1,0.5,22.69399679781292,85.45990057724102
37_44,11,1,0.3636363636363636,25.157110117667052,85.45990057724102
37_45,3,2,1.0,25.562983084217514,85.45990057724102
37_46,1,1,1.0,25.967485451899854,85.45990057724102
38_30,2,1,0.5,19.340405517496713,85.90905821930077
38_31,3,2,0.3333333333333333,19.76366260418023,85.90905821930077
38_32,21,2,0.8095238095238095,20.18579922913889,85.90905821930077
38_33,1,1,1.0,20.606795505313503,85.90905821930077
38_37,2,1,0.0,22.27898995572114,85.90905821930077
38_39,2,1,1.0,23.10775037770492,85.90905821930077
38_46,1,1,1.0,25.967485451899854,85.90905821930077
39_31,1,1,1.0,19.76366260418023,86.35821586136053
39_32,1,1,1.0,20.18579922913889,86.35821586136053
39_34,1,1,1.0,21.026631845952377,86.35821586136053
39_36,1,1,1.0,21.862747893608542,86.35821586136053
39_38,5,1,0.4,22.69399679781292,86.35821586136053
39_39,1,1,1.0,23.10775037770492,86.35821586136053
39_40,3,1,0.0,23.520232969502963,86.35821586136053
39_41,2,1,1.0,23.931427165645363,86.35821586136053
39_44,1,1,1.0,25.157110117667052,86.35821586136053
39_46,1,1,1.0,25.967485451899854,86.35821586136053
3_35,4,1,0.0,21.445288967716728,70.18854074720916
3_37,4,2,0.5,22.27898995572114,70.18854074720916
3_38,32,2,0.09375,22.69399679781292,70.18854074720916
3_40,2,1,0.5,23.520232969502963,70.18854074720916
3_41,13,1,0.1538461538461538,23.931427165645363,70.18854074720916
3_42,1,1,0.0,24.341315878777266,70.18854074720916
3_48,9,1,0.3333333333333333,26.77231686184259,70.18854074720916
3_49,9,1,0.1111111111111111,27.172615960128685,70.18854074720916
3_50,5,1,0.0,27.571484572845726,70.18854074720916
40_32,1,1,0.0,20.18579922913889,86.8073735034203
40_33,20,3,0.1,20.606795505313503,86.8073735034203
40_35,2,1,1.0,21.445288967716728,86.8073735034203
40_36,1,1,0.0,21.862747893608542,86.8073735034203
40_37,1,1,0.0,22.27898995572114,86.8073735034203
40_40,3,1,0.3333333333333333,23.520232969502963,86.8073735034203
40_41,5,1,0.4,23.931427165645363,86.8073735034203
40_44,3,2,1.0,25.157110117667052,86.8073735034203
41_39,2,1,0.0,23.10775037770492,87.25653114548007
41_40,5,1,0.2,23.520232969502963,87.25653114548007
41_44,6,2,0.8333333333333334,25.157110117667052,87.25653114548007
41_45,8,2,0.625,25.562983084217514,87.25653114548007
42_35,9,3,0.4444444444444444,21.445288967716728,87.70568878753983
42_36,5,1,0.4,21.862747893608542,87.70568878753983
42_37,2,1,0.5,22.27898995572114,87.70568878753983
42_38,1,1,1.0,22.69399679781292,87.70568878753983
42_40,1,1,1.0,23.520232969502963,87.70568878753983
43_35,17,3,0.1176470588235294,21.445288967716728,88.15484642959959
43_36,1,1,0.0,21.862747893608542,88.15484642959959
43_37,4,2,0.5,22.27898995572114,88.15484642959959
43_38,74,2,0.2837837837837837,22.69399679781292,88.15484642959959
43_39,2,1,0.5,23.10775037770492,88.15484642959959
43_40,62,2,0.9193548387096774,23.520232969502963,88.15484642959959
43_41,28,1,1.0,23.931427165645363,88.15484642959959
43_44,1,1,0.0,25.157110117667052,88.15484642959959
43_45,6,1,0.6666666666666666,25.562983084217514,88.15484642959959
43_48,32,1,0.625,26.77231686184259,88.15484642959959
43_49,193,1,0.694300518134715,27.172615960128685,88.15484642959959
43_50,12,1,0.5833333333333334,27.571484572845726,88.15484642959959
44_35,2,2,0.5,21.445288967716728,88.60400407165935
44_36,11,2,0.6363636363636364,21.862747893608542,88.60400407165935
44_37,33,1,0.0909090909090909,22.27898995572114,88.60400407165935
44_38,17,1,0.5882352941176471,22.69399679781292,88.60400407165935
44_39,17,1,0.4117647058823529,23.10775037770492,88.60400407165935
44_41,1,1,0.0,23.931427165645363,88.60400407165935
44_47,1,1,0.0,26.370601756536594,88.60400407165935
44_48,68,1,0.2941176470588235,26.77231686184259,88.60400407165935
44_49,149,1,0.5436241610738255,27.172615960128685,88.60400407165935
44_50,26,1,0.5,27.571484572845726,88.60400407165935
44_51,20,2,0.5,27.968908550971424,88.60400407165935
45_36,46,3,0.5652173913043478,21.862747893608542,89.0531617137191
45_37,9,1,0.0,22.27898995572114,89.0531617137191
45_39,1,1,0.0,23.10775037770492,89.0531617137191
45_48,1,1,0.0,26.77231686184259,89.0531617137191
45_49,2,1,1.0,27.172615960128685,89.0531617137191
46_36,9,1,1.0,21.862747893608542,89.50231935577887
46_47,4,1,0.75,26.370601756536594,89.50231935577887
46_48,17,1,0.2352941176470588,26.77231686184259,89.50231935577887
47_20,14,2,0.7142857142857143,15.050792023820641,89.95147699783863
47_46,6,1,0.0,25.967485451899854,89.95147699783863
47_48,1,1,1.0,26.77231686184259,89.95147699783863
47_8,2,1,0.5,9.789066678366634,89.95147699783863
48_38,4,1,1.0,22.69399679781292,90.4006346398984
48_45,8,1,0.125,25.562983084217514,90.4006346398984
48_46,2,1,0.0,25.967485451899854,90.4006346398984
48_47,2,2,0.5,26.370601756536594,90.4006346398984
48_9,1,1,0.0,10.231385512182252,90.4006346398984
49_46,1,1,1.0,25.967485451899854,90.84979228195814
49_47,1,1,1.0,26.370601756536594,90.84979228195814
49_48,11,1,0.6363636363636364,26.77231686184259,90.84979228195814
4_33,3,1,0.0,20.606795505313503,70.63769838926893
4_34,6,2,0.0,21.026631845952377,70.63769838926893
4_35,6,1,0.5,21.445288967716728,70.63769838926893
4_36,2,1,0.0,21.862747893608542,70.63769838926893
4_37,7,1,0.7142857142857143,22.27898995572114,70.63769838926893
4_38,2,1,0.0,22.69399679781292,70.63769838926893
4_39,4,2,0.25,23.10775037770492,70.63769838926893
4_40,4,1,0.0,23.520232969502963,70.63769838926893
4_41,4,1,0.0,23.931427165645363,70.63769838926893
4_45,3,2,0.6666666666666666,25.562983084217514,70.63769838926893
4_47,1,1,0.0,26.370601756536594,70.63769838926893
4_48,215,1,0.1627906976744186,26.77231686184259,70.63769838926893
4_49,15,1,0.2666666666666666,27.172615960128685,70.63769838926893
4_50,1,1,0.0,27.571484572845726,70.63769838926893
50_10,1,1,0.0,10.673088880017286,91.29894992401792
50_40,1,1,0.0,23.520232969502963,91.29894992401792
50_41,1,1,1.0,23.931427165645363,91.29894992401792
50_46,1,1,1.0,25.967485451899854,91.29894992401792
50_48,9,1,0.6666666666666666,26.77231686184259,91.29894992401792
50_49,1,1,1.0,27.172615960128685,91.29894992401792
50_6,2,1,0.5,8.902684943528312,91.29894992401792
50_9,1,1,0.0,10.231385512182252,91.29894992401792
51_44,6,1,0.3333333333333333,25.157110117667052,91.74810756607766
51_45,14,1,0.7857142857142857,25.562983084217514,91.74810756607766
51_46,28,2,0.4285714285714285,25.967485451899854,91.74810756607766
51_47,10,1,0.6,26.370601756536594,91.74810756607766
51_50,23,1,0.3043478260869565,27.571484572845726,91.74810756607766
51_8,1,1,0.0,9.789066678366634,91.74810756607766
52_11,2,1,0.5,11.114151424867142,92.19726520813744
52_14,2,1,0.5,12.433243423364331,92.19726520813744
52_34,1,1,1.0,21.026631845952377,92.19726520813744
52_42,357,1,0.2745098039215686,24.341315878777266,92.19726520813744
52_43,1,1,0.0,24.749882343452892,92.19726520813744
52_44,2,1,0.5,25.157110117667052,92.19726520813744
52_45,3,1,0.6666666666666666,25.562983084217514,92.19726520813744
52_47,15,1,0.2,26.370601756536594,92.19726520813744
52_48,1,1,1.0,26.77231686184259,92.19726520813744
52_49,153,1,0.4117647058823529,27.172615960128685,92.19726520813744
52_50,71,1,0.704225352112676,27.571484572845726,92.19726520813744
52_6,1,1,0.0,8.902684943528312,92.19726520813744
52_7,3,1,0.3333333333333333,9.34615791751325,92.19726520813744
53_10,1,1,1.0,10.673088880017286,92.64642285019718
53_11,2,1,0.0,11.114151424867142,92.64642285019718
53_12,101,3,0.1683168316831683,11.554547978511469,92.64642285019718
53_13,24,2,0.3333333333333333,11.994253568227144,92.64642285019718
53_14,3,2,0.6666666666666666,12.433243423364331,92.64642285019718
53_16,1,1,0.0,13.308977896137208,92.64642285019718
53_3,1,1,0.0,7.569140356376212,92.64642285019718
53_39,1,1,1.0,23.10775037770492,92.64642285019718
53_40,2,1,0.5,23.520232969502963,92.64642285019718
53_41,1,1,1.0,23.931427165645363,92.64642285019718
53_43,6,1,0.5,24.749882343452892,92.64642285019718
53_46,2,1,0.0,25.967485451899854,92.64642285019718
53_47,7,2,0.4285714285714285,26.370601756536594,92.64642285019718
53_48,29,1,0.3793103448275862,26.77231686184259,92.64642285019718
53_49,49,1,0.673469387755102,27.172615960128685,92.64642285019718
54_11,2,1,0.5,11.114151424867142,93.09558049225696
54_13,39,2,0.2051282051282051,11.994253568227144,93.09558049225696
54_14,1,1,0.0,12.433243423364331,93.09558049225696
54_15,6,2,0.0,12.871492981781698,93.09558049225696
54_16,2,1,1.0,13.308977896137208,93.09558049225696
54_38,14,1,0.7142857142857143,22.69399679781292,93.09558049225696
54_39,2,1,0.5,23.10775037770492,93.09558049225696
54_43,4,1,0.0,24.749882343452892,93.09558049225696
54_44,2,1,0.0,25.157110117667052,93.09558049225696
54_47,11,1,0.6363636363636364,26.370601756536594,93.09558049225696
54_48,38,2,0.2368421052631578,26.77231686184259,93.09558049225696
54_51,1,1,1.0,27.968908550971424,93.09558049225696
54_6,1,1,0.0,8.902684943528312,93.09558049225696
54_7,1,1,0.0,9.34615791751325,93.09558049225696
54_8,21,3,0.0476190476190476,9.789066678366634,93.09558049225696
55_0,1,1,0.0,6.231458834326362,93.54473813431672
55_11,1,1,0.0,11.114151424867142,93.54473813431672
55_42,1,1,0.0,24.341315878777266,93.54473813431672
55_47,2,1,0.5,26.370601756536594,93.54473813431672
55_48,42,1,0.2857142857142857,26.77231686184259,93.54473813431672
55_5,1,1,1.0,8.458673638182125,93.54473813431672
55_8,2,1,0.5,9.789066678366634,93.54473813431672
56_1,2,1,0.0,6.677768206359395,93.99389577637648
56_14,1,1,0.0,12.433243423364331,93.99389577637648
56_2,8,2,0.75,7.123670917231484,93.99389577637648
56_43,9,1,0.1111111111111111,24.749882343452892,93.99389577637648
56_44,1,1,0.0,25.157110117667052,93.99389577637648
56_45,36,1,0.6666666666666666,25.562983084217514,93.99389577637648
56_47,2,1,0.5,26.370601756536594,93.99389577637648
56_48,16,2,0.1875,26.77231686184259,93.99389577637648
56_49,11,2,0.0909090909090909,27.172615960128685,93.99389577637648
56_50,1,1,1.0,27.571484572845726,93.99389577637648
56_6,1,1,0.0,8.902684943528312,93.99389577637648
56_8,1,1,1.0,9.789066678366634,93.99389577637648
57_45,8,1,0.75,25.562983084217514,94.44305341843624
57_48,23,1,0.5652173913043478,26.77231686184259,94.44305341843624
57_49,3,1,0.3333333333333333,27.172615960128685,94.44305341843624
58_49,3,1,0.0,27.172615960128685,94.892211060496
58_50,5,2,0.4,27.571484572845726,94.892211060496
58_51,1,1,1.0,27.968908550971424,94.892211060496
58_52,4,1,0.5,28.364874075242138,94.892211060496
59_49,8,1,0.125,27.172615960128685,95.34136870255576
59_50,75,2,0.2133333333333333,27.571484572845726,95.34136870255576
59_52,1,1,1.0,28.364874075242138,95.34136870255576
5_33,2,1,0.0,20.606795505313503,71.08685603132868
5_35,2,1,0.0,21.445288967716728,71.08685603132868
5_36,1,1,0.0,21.862747893608542,71.08685603132868
5_37,3,1,0.3333333333333333,22.27898995572114,71.08685603132868
5_38,1,1,0.0,22.69399679781292,71.08685603132868
5_39,27,2,0.4444444444444444,23.10775037770492,71.08685603132868
5_40,84,2,0.3095238095238095,23.520232969502963,71.08685603132868
5_41,4,2,0.25,23.931427165645363,71.08685603132868
5_42,20,2,0.2,24.341315878777266,71.08685603132868
5_48,19,1,0.2631578947368421,26.77231686184259,71.08685603132868
5_49,6,1,0.1666666666666666,27.172615960128685,71.08685603132868
5_5,1,1,0.0,8.458673638182125,71.08685603132868
60_49,4,1,0.25,27.172615960128685,95.79052634461551
60_50,3,2,0.6666666666666666,27.571484572845726,95.79052634461551
60_51,5,1,0.0,27.968908550971424,95.79052634461551
60_52,45,1,0.6222222222222222,28.364874075242138,95.79052634461551
60_53,3,1,0.6666666666666666,28.75936765623235,95.79052634461551
61_50,37,1,0.027027027027027,27.571484572845726,96.23968398667527
61_51,7,1,0.1428571428571428,27.968908550971424,96.23968398667527
61_54,11,1,0.0,29.15237613428415,96.23968398667527
62_50,43,1,0.0697674418604651,27.571484572845726,96.68884162873503
62_51,3,1,0.0,27.968908550971424,96.68884162873503
63_49,2,1,0.0,27.172615960128685,97.1379992707948
63_51,11,1,0.3636363636363636,27.968908550971424,97.1379992707948
63_52,2,1,0.0,28.364874075242138,97.1379992707948
6_33,2,1,1.0,20.606795505313503,71.53601367338845
6_34,12,1,0.0833333333333333,21.026631845952377,71.53601367338845
6_37,4,1,0.0,22.27898995572114,71.53601367338845
6_38,7,2,0.4285714285714285,22.69399679781292,71.53601367338845
6_39,90,2,0.6111111111111112,23.10775037770492,71.53601367338845
6_40,34,2,0.6470588235294118,23.520232969502963,71.53601367338845
6_41,3,1,0.0,23.931427165645363,71.53601367338845
6_42,5,1,0.0,24.341315878777266,71.53601367338845
6_48,1,1,0.0,26.77231686184259,71.53601367338845
6_49,4,1,0.0,27.172615960128685,71.53601367338845
7_10,3,2,0.3333333333333333,10.673088880017286,71.9851713154482
7_11,1,1,0.0,11.114151424867142,71.9851713154482
7_12,3,1,0.6666666666666666,11.554547978511469,71.9851713154482
7_31,1,1,0.0,19.76366260418023,71.9851713154482
7_34,9,2,0.2222222222222222,21.026631845952377,71.9851713154482
7_35,1,1,0.0,21.445288967716728,71.9851713154482
7_36,52,1,0.1346153846153846,21.862747893608542,71.9851713154482
7_37,5,1,0.0,22.27898995572114,71.9851713154482
7_38,89,2,0.0337078651685393,22.69399679781292,71.9851713154482
7_39,67,2,0.0895522388059701,23.10775037770492,71.9851713154482
7_4,1,1,1.0,8.014150043889725,71.9851713154482
7_40,4,2,0.5,23.520232969502963,71.9851713154482
7_47,3,1,0.6666666666666666,26.370601756536594,71.9851713154482
7_48,3,1,0.3333333333333333,26.77231686184259,71.9851713154482
7_49,1,1,0.0,27.172615960128685,71.9851713154482
8_10,3,1,0.6666666666666666,10.673088880017286,72.43432895750797
8_11,1,1,0.0,11.114151424867142,72.43432895750797
8_29,1,1,1.0,18.916048153171918,72.43432895750797
8_33,2,1,0.5,20.606795505313503,72.43432895750797
8_34,2,1,0.5,21.026631845952377,72.43432895750797
8_35,2,1,1.0,21.445288967716728,72.43432895750797
8_36,2,2,0.5,21.862747893608542,72.43432895750797
8_37,15,1,0.2,22.27898995572114,72.43432895750797
8_38,13,1,0.2307692307692307,22.69399679781292,72.43432895750797
8_39,102,1,0.1372549019607843,23.10775037770492,72.43432895750797
8_42,4,1,0.0,24.341315878777266,72.43432895750797
8_49,11,1,0.0909090909090909,27.172615960128685,72.43432895750797
8_7,2,1,0.5,9.34615791751325,72.43432895750797
9_10,1,1,0.0,10.673088880017286,72.88348659956773
9_11,3,1,0.6666666666666666,11.114151424867142,72.88348659956773
9_12,2,1,0.5,11.554547978511469,72.88348659956773
9_26,1,1,1.0,17.63658061663447,72.88348659956773
9_27,2,2,0.5,18.06411479211288,72.88348659956773
9_28,24,3,0.4583333333333333,18.490610988853064,72.88348659956773
9_29,183,4,0.1693989071038251,18.916048153171918,72.88348659956773
9_30,93,3,0.4301075268817204,19.340405517496713,72.88348659956773
9_32,5,2,0.4,20.18579922913889,72.88348659956773
9_33,7,2,0.5714285714285714,20.606795505313503,72.88348659956773
9_34,9,2,0.2222222222222222,21.026631845952377,72.88348659956773
9_35,8,1,0.5,21.445288967716728,72.88348659956773
9_36,1,1,1.0,21.862747893608542,72.88348659956773
9_37,3,1,0.3333333333333333,22.27898995572114,72.88348659956773
9_38,15,1,0.2,22.69399679781292,72.88348659956773
9_39,5,1,0.2,23.10775037770492,72.88348659956773
9_42,2,1,0.5,24.341315878777266,72.88348659956773
9_43,15,1,0.4666666666666667,24.749882343452892,72.88348659956773
9_44,2,1,0.5,25.157110117667052,72.88348659956773
9_45,1,1,0.0,25.562983084217514,72.88348659956773
9_46,4,1,0.25,25.967485451899854,72.88348659956773
9_47,19,1,0.631578947368421,26.370601756536594,72.88348659956773
9_51,8,1,0.375,27.968908550971424,72.88348659956773
